"기준일자","아티스트","국가명","권역명","방문자수","적극활동유저수","적극활동유저비율","미디어조회유저","미디어조회유저비율","미디어반응유저수","미디어반응유저비율","팬레터작성유저수","팬레터작성유저비율","포스트작성유저수","포스트작성유저비율","포스트반응유저수","포스트반응유저비율","포스트&팬레터반응유저수","포스트&팬레터반응유저비율"
"2026-01-01","TOTAL","TOTAL","U.S.A","1127680.0","578546.0","0.5130409335981839","531095.0","0.9179823211983144","95072.0","0.16432919767831772","11206.0","0.019369246352061893","42959.0","0.07425338693898152","246810.0","0.42660393469145064","253769.0","0.43863236458293725"
"2026-01-01","TOTAL","TOTAL","India","630066.0","467251.0","0.7415905635282652","431634.0","0.9237733038559575","141215.0","0.30222514237529724","11516.0","0.02464628219094234","44632.0","0.09552039481991478","228582.0","0.48920601561045346","233680.0","0.5001166396647626"
"2026-01-01","TOTAL","TOTAL","EUROPE","1182524.0","725676.0","0.6136670376246064","672434.0","0.9266311687309488","146196.0","0.2014618094025433","15007.0","0.020680028001477245","58217.0","0.08022450790711005","323912.0","0.4463589811430997","331945.0","0.45742865962220053"
"2026-01-01","TOTAL","TOTAL","Indonesia","1025565.0","740326.0","0.7218713587144647","647082.0","0.8740500806401504","170757.0","0.2306510915461567","17081.0","0.023072268162944432","78021.0","0.10538735638083763","441925.0","0.5969329727714547","448802.0","0.6062221237670972"
"2026-01-01","TOTAL","TOTAL","Korea Rep.","1147431.0","823322.0","0.7175350848983512","769681.0","0.9348480910263542","137577.0","0.1670998710103702","24344.0","0.029568018345191797","113408.0","0.13774440619830394","428445.0","0.5203857057141678","439554.0","0.5338786039969781"
"2026-01-01","TOTAL","TOTAL","Japan","1509658.0","944332.0","0.6255271061392713","892955.0","0.9455943460562599","150648.0","0.15952864035106298","16654.0","0.017635746750083656","62539.0","0.06622564945379379","408805.0","0.4329038939694938","417932.0","0.4425689270299005"
"2026-01-01","TOTAL","TOTAL","Other Asia","2356788.0","1668870.0","0.7081120575970347","1491908.0","0.8939629809391983","378259.0","0.22665576108384716","57700.0","0.03457429278493831","178543.0","0.10698436666726588","954867.0","0.5721637994571177","973997.0","0.5836266455745505"
"2025-12-01","TOTAL","TOTAL","OCEANIA","61125.0","46169.0","0.7553210633946831","43762.0","0.9478654508436397","8952.0","0.19389633736923043","1197.0","0.025926487469947367","4323.0","0.09363425675236631","19755.0","0.4278845112521389","20439.0","0.4426996469492517"
"2025-12-01","TOTAL","TOTAL","Canada","78080.0","60091.0","0.769608094262295","56797.0","0.9451831389059926","12679.0","0.21099665507313908","1637.0","0.02724201627531577","6048.0","0.10064735151686609","25887.0","0.43079662511857014","26880.0","0.4473215622971826"
"2025-12-01","TOTAL","TOTAL","AFRICA","105092.0","85049.0","0.8092813915426483","81139.0","0.9540265023692225","22943.0","0.2697621371209538","3346.0","0.03934202636127409","7510.0","0.08830203764888477","36816.0","0.4328798692518431","38135.0","0.4483885759973662"
"2025-12-01","TOTAL","TOTAL","MIDDLE EAST","262715.0","213392.0","0.8122566279047637","205699.0","0.9639489765314538","54435.0","0.2550939116742896","5478.0","0.025671065456999324","18860.0","0.08838194496513459","85362.0","0.40002436829871785","87860.0","0.4117305241058709"
"2025-12-01","TOTAL","TOTAL","Philippines","414131.0","318532.0","0.7691575854017207","287793.0","0.9034979217158715","76227.0","0.23930719676516019","10728.0","0.03367950472793942","36856.0","0.11570580035914758","177058.0","0.555856240503309","182272.0","0.5722250825662728"
"2025-12-01","TOTAL","TOTAL","Brazil","399489.0","336068.0","0.841244690091592","321759.0","0.9574223073901711","102942.0","0.30631300808169776","14470.0","0.043056762321911045","38867.0","0.11565218943785187","167323.0","0.49788435673732695","172217.0","0.5124468857493126"
"2025-12-01","TOTAL","TOTAL","Mexico","403403.0","345881.0","0.8574081005842793","332516.0","0.9613595427329052","112690.0","0.32580569617874355","11184.0","0.03233482035729051","31395.0","0.09076821218858509","180245.0","0.5211185349874667","184492.0","0.5333973245133442"
"2025-12-01","TOTAL","TOTAL","Other LAC","562862.0","476581.0","0.8467102060540594","455976.0","0.9567649570587161","155764.0","0.3268363614999339","17184.0","0.03605682979388603","48926.0","0.1026604081992358","247826.0","0.5200081413233008","254248.0","0.533483290353581"
"2025-12-01","TOTAL","TOTAL","U.S.A","700161.0","521168.0","0.7443545127477823","495787.0","0.9512997728179781","107704.0","0.20665888926411444","14136.0","0.027123691400853467","51337.0","0.09850374543333436","221046.0","0.42413578730850704","229816.0","0.44096337457403373"
"2025-12-01","TOTAL","TOTAL","India","670237.0","591563.0","0.8826176412224332","572444.0","0.9676805344485709","214292.0","0.36224713175097156","37629.0","0.06360945495238884","92206.0","0.1558684366669315","314605.0","0.5318199414094525","327326.0","0.5533239908513548"
"2025-12-01","TOTAL","TOTAL","Indonesia","956295.0","751425.0","0.7857669443006604","678336.0","0.9027328076654356","176209.0","0.23449978374421931","18421.0","0.024514755298266626","74114.0","0.0986312672588748","428799.0","0.570647769238447","436719.0","0.5811877432877532"
"2025-12-01","TOTAL","TOTAL","EUROPE","852003.0","683570.0","0.8023093815397364","652971.0","0.9552364790731015","170208.0","0.24899863949558934","23253.0","0.0340169989905935","75118.0","0.10989072077475606","306812.0","0.4488377196190588","317322.0","0.46421288236757025"
"2025-12-01","TOTAL","TOTAL","Korea Rep.","1119195.0","808110.0","0.7220457561014837","765764.0","0.9475987179963123","139620.0","0.17277350855700338","21772.0","0.02694187672470332","103891.0","0.12856046825308437","402383.0","0.49793097474353737","413175.0","0.5112855923079779"
"2025-12-01","TOTAL","TOTAL","Japan","1389373.0","945298.0","0.6803774076507892","901610.0","0.9537838861396088","172784.0","0.18278257226821595","25729.0","0.027217872036119826","78553.0","0.0830986630670963","431574.0","0.4565480938286128","442295.0","0.46788949093301796"
"2025-12-01","TOTAL","TOTAL","Other Asia","2238038.0","1714255.0","0.7659633125085454","1571406.0","0.9166699236694658","417396.0","0.24348536244607716","56816.0","0.033143260483416995","179537.0","0.10473179311129324","965895.0","0.5634488451251418","986058.0","0.5752108058602716"
"2025-11-01","TOTAL","TOTAL","OCEANIA","61264.0","45802.0","0.747616871245756","43692.0","0.9539321427011921","7890.0","0.17226321994672722","725.0","0.015829003100301296","3092.0","0.06750796908431946","17954.0","0.3919916160866338","18432.0","0.4024278415789703"
"2025-11-01","TOTAL","TOTAL","Canada","78604.0","60971.0","0.7756729937407766","58297.0","0.956143084417182","10921.0","0.17911794131636352","914.0","0.014990733299437438","3895.0","0.06388282954191336","22345.0","0.36648570631939775","22956.0","0.37650686391891225"
"2025-11-01","TOTAL","TOTAL","AFRICA","97861.0","79532.0","0.8127037328455666","76804.0","0.9656993411457023","17695.0","0.2224890610068903","1385.0","0.017414374088417242","3914.0","0.049212895438314135","27180.0","0.3417492330131268","27738.0","0.34876527686968767"
"2025-11-01","TOTAL","TOTAL","MIDDLE EAST","266912.0","223351.0","0.8367963973144706","217812.0","0.9752004692166142","46904.0","0.21000129840475307","2357.0","0.01055289656191376","12148.0","0.05438972737977443","72706.0","0.32552350336465924","74137.0","0.3319304592323294"
"2025-11-01","TOTAL","TOTAL","Philippines","405344.0","309060.0","0.7624634878029526","284620.0","0.9209215039150974","66316.0","0.21457322202808515","7425.0","0.024024461269656378","28809.0","0.09321490972626674","155376.0","0.5027373325567851","159099.0","0.5147835371772471"
"2025-11-01","TOTAL","TOTAL","Brazil","403580.0","344293.0","0.8530972793498192","335082.0","0.9732466242415617","80272.0","0.23315025283697316","4008.0","0.011641247425884349","16015.0","0.04651561315507431","129820.0","0.3770625600869027","131900.0","0.3831039260165034"
"2025-11-01","TOTAL","TOTAL","Mexico","406487.0","345762.0","0.8506102286173973","335349.0","0.9698839085845177","82257.0","0.23790063685425233","2591.0","0.007493593859359907","11454.0","0.0331268329081854","140064.0","0.40508789282801466","141167.0","0.408277948415384"
"2025-11-01","TOTAL","TOTAL","Other LAC","582418.0","497882.0","0.8548533870862508","484163.0","0.9724452781984486","122725.0","0.24649414921607932","4214.0","0.008463852880803082","17830.0","0.03581169835422851","194631.0","0.39091792834446715","196549.0","0.3947702467652978"
"2025-11-01","TOTAL","TOTAL","U.S.A","667589.0","509357.0","0.7629799172844369","489086.0","0.960202765447417","90751.0","0.17816776838249007","7983.0","0.015672701072136044","32422.0","0.06365280147322998","189610.0","0.3722536452821891","194657.0","0.38216221628445274"
"2025-11-01","TOTAL","TOTAL","India","622294.0","546298.0","0.8778776591128952","532884.0","0.9754456358983559","154764.0","0.2832959300601503","9624.0","0.017616758618922274","44999.0","0.08237079396226968","232705.0","0.42596714613635783","236827.0","0.4335124785373551"
"2025-11-01","TOTAL","TOTAL","Indonesia","839866.0","636516.0","0.7578780424496289","577312.0","0.9069874127280383","127236.0","0.19989442527760495","9652.0","0.015163797924953969","52200.0","0.08200893614614559","315939.0","0.49635672944592124","322019.0","0.5059087281388056"
"2025-11-01","TOTAL","TOTAL","EUROPE","822297.0","669689.0","0.8144125541014986","644916.0","0.9630082023148058","140005.0","0.2090597277243616","10506.0","0.015687879000551002","44294.0","0.06614114910055265","260483.0","0.38896114465072595","266157.0","0.39743373416615774"
"2025-11-01","TOTAL","TOTAL","Korea Rep.","1103090.0","811305.0","0.7354839586978397","773005.0","0.9527921065443945","147801.0","0.18217686320187845","22382.0","0.02758765199277707","102946.0","0.12688939424753945","395559.0","0.48755893283043983","406582.0","0.5011456850383025"
"2025-11-01","TOTAL","TOTAL","Japan","1384894.0","916256.0","0.6616073143504124","877079.0","0.9572422990954493","146622.0","0.1600229630147033","15194.0","0.016582701777669122","60916.0","0.06648360283588867","378972.0","0.41360929696504034","386870.0","0.4222291586630811"
"2025-11-01","TOTAL","TOTAL","Other Asia","2213232.0","1622582.0","0.7331278419975854","1511189.0","0.9313483078204985","344177.0","0.2121168606578897","35595.0","0.021937258024555924","139488.0","0.08596668766201031","802201.0","0.4943978177990388","818103.0","0.5041982469915234"
"2025-10-01","TOTAL","TOTAL","OCEANIA","60236.0","43474.0","0.721727870376519","41051.0","0.9442655380227263","7727.0","0.17773841836499976","1032.0","0.023738326355982886","4439.0","0.10210700648663569","18386.0","0.42291944610571836","19151.0","0.4405161705847173"
"2025-10-01","TOTAL","TOTAL","Canada","78240.0","58693.0","0.7501661554192229","55378.0","0.9435196701480585","10637.0","0.18123115192612407","1374.0","0.023409946671664423","6254.0","0.10655444431192816","24223.0","0.4127067963811698","25418.0","0.43306697561889834"
"2025-10-01","TOTAL","TOTAL","AFRICA","97594.0","76242.0","0.7812160583642437","72737.0","0.9540279635896225","16968.0","0.2225544975210514","2555.0","0.03351171270428373","6678.0","0.08758951758873063","28889.0","0.3789118858372026","30226.0","0.3964481519372524"
"2025-10-01","TOTAL","TOTAL","MIDDLE EAST","260572.0","210850.0","0.8091813395146064","203532.0","0.9652928622243301","45681.0","0.21665164809106","4670.0","0.02214844676310173","18872.0","0.08950438700497984","75811.0","0.35954944273179984","78779.0","0.37362580033198955"
"2025-10-01","TOTAL","TOTAL","Philippines","406614.0","307224.0","0.7555667045404241","276415.0","0.8997181209801317","66572.0","0.216688800354139","10454.0","0.03402728953467177","38669.0","0.12586581777465303","163053.0","0.5307300210921022","169632.0","0.5521443637215843"
"2025-10-01","TOTAL","TOTAL","Mexico","377953.0","308414.0","0.8160115146592302","293749.0","0.9524502778732483","72235.0","0.23421440012450798","9225.0","0.029911093530125093","28311.0","0.09179544378659853","143772.0","0.4661656085651105","148565.0","0.48170640762092515"
"2025-10-01","TOTAL","TOTAL","Brazil","390068.0","323230.0","0.8286503891629152","310245.0","0.9598273675092039","73222.0","0.22653219070012065","11644.0","0.03602388392166569","32123.0","0.0993812455527024","141586.0","0.43803483587538283","147191.0","0.4553754292608978"
"2025-10-01","TOTAL","TOTAL","Other LAC","518528.0","429090.0","0.8275155825722044","408679.0","0.9524318907455313","105912.0","0.24682933650283156","14310.0","0.03334964692721806","44261.0","0.10315085413316553","199428.0","0.46476962874921346","206931.0","0.4822554708802349"
"2025-10-01","TOTAL","TOTAL","U.S.A","645512.0","474180.0","0.7345796824846014","449532.0","0.9480197393394914","84354.0","0.17789447045425788","11350.0","0.02393605803703235","51074.0","0.10771015226285377","194491.0","0.41016280737272764","204205.0","0.4306486988063605"
"2025-10-01","TOTAL","TOTAL","India","612130.0","529329.0","0.8647329815562054","509827.0","0.9631571291200747","145574.0","0.2750161052955723","26436.0","0.049942474340155175","85817.0","0.16212412318236863","253386.0","0.47869283564663945","266872.0","0.5041703741907207"
"2025-10-01","TOTAL","TOTAL","Indonesia","831762.0","617425.0","0.7423096991687526","552024.0","0.8940745839575657","120065.0","0.19446086569218934","13561.0","0.021963801271409483","65459.0","0.10601935457747905","329638.0","0.5338915657772199","338056.0","0.547525610398024"
"2025-10-01","TOTAL","TOTAL","EUROPE","799528.0","640763.0","0.8014265916890966","611825.0","0.9548382163139881","132466.0","0.20673166209659422","19223.0","0.03000017167033677","71950.0","0.1122880066420814","264392.0","0.4126205789035884","277163.0","0.4325515050026297"
"2025-10-01","TOTAL","TOTAL","Korea Rep.","1121918.0","814664.0","0.7261350651295371","767083.0","0.9415943260043405","145690.0","0.17883446426993213","24758.0","0.03039044317657341","120898.0","0.14840228609586284","421357.0","0.5172156864670588","435921.0","0.5350929953944202"
"2025-10-01","TOTAL","TOTAL","Japan","1365505.0","906091.0","0.6635574384568347","861583.0","0.9508791059617632","146331.0","0.16149702402959526","22984.0","0.02536610561190874","77642.0","0.08568896501565516","381329.0","0.4208506651097958","395028.0","0.4359694556065561"
"2025-10-01","TOTAL","TOTAL","Other Asia","2238083.0","1600180.0","0.7149779521134828","1461805.0","0.9135253533977428","337948.0","0.21119374070417077","50850.0","0.0317776750115612","194202.0","0.12136259670787036","860342.0","0.5376532640077991","886691.0","0.5541195365521379"
"2025-09-01","TOTAL","TOTAL","OCEANIA","60954.0","43769.0","0.7180660826196804","41092.0","0.9388379903584729","7836.0","0.17903082090063743","1049.0","0.023966734446754553","4297.0","0.09817450707121479","17779.0","0.40620073568050447","18758.0","0.4285681646827663"
"2025-09-01","TOTAL","TOTAL","Canada","80457.0","60270.0","0.7490957902979231","56919.0","0.9444001991040318","11369.0","0.18863447818151652","1493.0","0.024771859963497594","6162.0","0.10223992035838726","23794.0","0.39479011116641777","25139.0","0.41710635473701674"
"2025-09-01","TOTAL","TOTAL","AFRICA","105548.0","84676.0","0.8022511085003979","80881.0","0.9551821059095847","20634.0","0.24368179885681893","3736.0","0.04412112050640087","8656.0","0.10222495158014078","32556.0","0.3844773017147716","34906.0","0.41223014785771644"
"2025-09-01","TOTAL","TOTAL","MIDDLE EAST","293562.0","241745.0","0.8234887349180071","233644.0","0.9664894827193944","59433.0","0.24584996587313077","7428.0","0.03072659207015657","25752.0","0.10652547105421001","92101.0","0.3809840948106476","97412.0","0.40295352540900536"
"2025-09-01","TOTAL","TOTAL","Philippines","426274.0","317168.0","0.7440472559902785","279917.0","0.8825512031478585","69763.0","0.2199559854714221","10703.0","0.03374552287746557","40720.0","0.12838621802956163","171459.0","0.540593628613227","180044.0","0.5676613025273672"
"2025-09-01","TOTAL","TOTAL","Mexico","406154.0","339007.0","0.8346760095924206","325344.0","0.9596969974071332","88629.0","0.2614370794703354","12442.0","0.03670130705265673","35078.0","0.10347278964741141","152899.0","0.4510201854238998","161198.0","0.4755005058892589"
"2025-09-01","TOTAL","TOTAL","Brazil","418785.0","355972.0","0.850011342335566","343689.0","0.965494477093704","87768.0","0.2465587181014237","14760.0","0.04146393536570292","37632.0","0.1057161799242637","152434.0","0.4282190734102682","160288.0","0.45028260649714025"
"2025-09-01","TOTAL","TOTAL","Other LAC","551458.0","468517.0","0.8495968867982693","450393.0","0.9613162382581635","124778.0","0.26632544816943676","19188.0","0.04095475724466775","54138.0","0.11555183696642811","204986.0","0.43752094374377026","218164.0","0.4656479914282726"
"2025-09-01","TOTAL","TOTAL","India","635713.0","555325.0","0.873546710543909","536230.0","0.9656147301129969","173396.0","0.312242380587944","38634.0","0.06957007157970557","101083.0","0.18202494035024536","270203.0","0.4865673254400576","290592.0","0.5232827623463737"
"2025-09-01","TOTAL","TOTAL","U.S.A","688477.0","513831.0","0.7463299427577101","487202.0","0.948175567453112","93314.0","0.18160445749672557","12638.0","0.024595635529969972","56873.0","0.11068425221522252","202576.0","0.39424635726532653","215659.0","0.4197080362998729"
"2025-09-01","TOTAL","TOTAL","Indonesia","867634.0","641120.0","0.7389290876106746","575911.0","0.8982889318692289","126416.0","0.19717993511355128","12959.0","0.02021306463688545","64769.0","0.10102476915398054","321854.0","0.5020183428999251","333540.0","0.5202458198153231"
"2025-09-01","TOTAL","TOTAL","EUROPE","839823.0","667262.0","0.7945269419865852","635843.0","0.9529135482014561","147057.0","0.22038869289724275","21346.0","0.03199043254373844","79180.0","0.11866403301851447","277636.0","0.4160824383825244","293475.0","0.4398197409713126"
"2025-09-01","TOTAL","TOTAL","Korea Rep.","1127069.0","808430.0","0.717285277121454","761223.0","0.94160657076061","142187.0","0.17588041017775194","21705.0","0.026848335662951646","112834.0","0.13957176255210718","398044.0","0.4923666860457925","413443.0","0.5114147174152369"
"2025-09-01","TOTAL","TOTAL","Japan","1387579.0","908849.0","0.6549890132381652","857667.0","0.9436848145291462","150175.0","0.16523646942451387","25639.0","0.02821040678924662","80983.0","0.08910501084338543","389058.0","0.42807771147902457","404370.0","0.4449253946475157"
"2025-09-01","TOTAL","TOTAL","Other Asia","2310040.0","1655844.0","0.7168031722394418","1508923.0","0.9112712308647433","337739.0","0.20396788586364417","50173.0","0.030300559714562483","188810.0","0.11402644210444945","845934.0","0.5108778363179141","878586.0","0.5305970852326668"
"2025-08-01","TOTAL","TOTAL","OCEANIA","60257.0","43637.0","0.7241814229052226","40881.0","0.9368425877122625","7369.0","0.16887045397254624","774.0","0.017737241331897243","3093.0","0.07088021633017852","19028.0","0.4360519742420423","19504.0","0.4469601484978344"
"2025-08-01","TOTAL","TOTAL","Canada","78614.0","58567.0","0.7449945302363447","55432.0","0.9464715624839927","11008.0","0.18795567469735516","1021.0","0.017433025423873514","4196.0","0.07164444140898459","25331.0","0.4325131900216846","25879.0","0.4418699950484061"
"2025-08-01","TOTAL","TOTAL","AFRICA","105618.0","82158.0","0.7778787706640914","77949.0","0.9487694442415833","19755.0","0.24045132549477835","1843.0","0.022432386377467806","4380.0","0.05331191119550135","34816.0","0.4237688356581222","35325.0","0.4299642152924852"
"2025-08-01","TOTAL","TOTAL","MIDDLE EAST","290019.0","232157.0","0.8004889334836683","221888.0","0.9557670025026168","55873.0","0.240669030009864","3737.0","0.016096865483272094","14394.0","0.062001145776349624","102762.0","0.4426401099256107","104167.0","0.4486920489151738"
"2025-08-01","TOTAL","TOTAL","Philippines","437724.0","328088.0","0.7495316683572296","286519.0","0.8732992367901294","70592.0","0.21516178586232962","6962.0","0.02121991660773939","30027.0","0.09152117724512936","185259.0","0.5646625295652385","188495.0","0.574525736997391"
"2025-08-01","TOTAL","TOTAL","Brazil","410891.0","341282.0","0.8305901078388186","325608.0","0.9540731711605066","85038.0","0.24917223879372483","5040.0","0.01476784594558166","16322.0","0.047825551889639654","163322.0","0.4785543919691047","165121.0","0.4838256925357915"
"2025-08-01","TOTAL","TOTAL","Mexico","412020.0","339309.0","0.8235255570117955","321866.0","0.9485925808039279","91103.0","0.2684956779808375","4094.0","0.012065698227868992","13648.0","0.04022292364776649","180354.0","0.5315332042474559","181672.0","0.5354175692363008"
"2025-08-01","TOTAL","TOTAL","U.S.A","724806.0","521397.0","0.7193607668810689","495473.0","0.9502797292657994","95017.0","0.18223541754171965","8874.0","0.017019660642466298","40041.0","0.07679560872041842","227223.0","0.4357965235703312","232495.0","0.4459078207201039"
"2025-08-01","TOTAL","TOTAL","Other LAC","545493.0","454004.0","0.8322819907863163","432687.0","0.9530466691923419","120149.0","0.2646430427925745","5618.0","0.012374340314182254","18448.0","0.04063400322464119","224514.0","0.4945198720716117","226377.0","0.49862336014660663"
"2025-08-01","TOTAL","TOTAL","India","593032.0","503867.0","0.8496455503244345","480744.0","0.954108921600343","150231.0","0.2981560610240401","11012.0","0.0218549736339153","37577.0","0.07457721978220443","258103.0","0.5122443025639702","261356.0","0.5187003713281481"
"2025-08-01","TOTAL","TOTAL","EUROPE","859951.0","676770.0","0.786986700405023","642411.0","0.9492309056252494","149017.0","0.22018854263634619","13600.0","0.02009545340366742","50991.0","0.07534465180194158","311016.0","0.45955937763198723","316693.0","0.46794775182115045"
"2025-08-01","TOTAL","TOTAL","Korea Rep.","1141031.0","843642.0","0.7393681679113012","802535.0","0.9512743557101235","154593.0","0.1832447886662826","25560.0","0.03029721137638951","119464.0","0.14160508841428","416556.0","0.49375920117775074","429526.0","0.5091330208785243"
"2025-08-01","TOTAL","TOTAL","Indonesia","892537.0","674631.0","0.7558577403513804","613261.0","0.9090317521726692","138789.0","0.20572579676890032","11382.0","0.016871445278974728","56826.0","0.0842327138835897","354696.0","0.5257629726472693","361242.0","0.5354660547766112"
"2025-08-01","TOTAL","TOTAL","Japan","1427856.0","980132.0","0.6864361672325501","936863.0","0.955853905392335","163740.0","0.167059130810952","20381.0","0.020794137932441753","71928.0","0.07338603371790739","419699.0","0.42820660890573925","428761.0","0.43745230234294974"
